

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Kuwait",414,"Agriculture, value added to GDP",4548,1972,9119960.369,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,1977,2.791678018E7,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,1982,7.988579832E7,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,1987,1.076568223E8,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,1992,5.115566327E7,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,1997,1.186752539E8,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,2002,1.974241079E8,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,2007,2.462933222E8,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,2012,6.251438761E8,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,2017,6.097878601E8,"X","","7015"
"Kuwait",414,"Agriculture, value added to GDP",4548,2018,6.836448443E8,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,1972,3.091666565E9,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,1977,1.0057020058E10,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,1982,1.160428053E10,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,1987,1.1738182197E10,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,1992,8.641896716E9,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,1997,1.676881337E10,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,2002,1.8564446942E10,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,2007,6.8585653267E10,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,2012,1.27129E11,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,2017,6.2037636369E10,"X","","7015"
"Kuwait",414,"Industry, value added to GDP",4546,2018,8.2326797181E10,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,1972,1.322394254E9,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,1977,3.88741164E9,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,1982,1.0062137293E10,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,1987,1.0693911016E10,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,1992,1.1441816685E10,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,1997,1.418498937E10,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,2002,2.0890761013E10,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,2007,5.101438397E10,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,2012,6.7097585287E10,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,2017,7.1810612673E10,"X","","7015"
"Kuwait",414,"Services, value added to GDP",4547,2018,7.3943266924E10,"X","","7015"
"Kuwait",414,"Human Development Index (HDI) [highest = 1]",4111,1992,0.666,"X","","7016"
"Kuwait",414,"Human Development Index (HDI) [highest = 1]",4111,1997,0.775,"X","","7016"
"Kuwait",414,"Human Development Index (HDI) [highest = 1]",4111,2002,0.788,"X","","7016"
"Kuwait",414,"Human Development Index (HDI) [highest = 1]",4111,2007,0.789,"X","","7016"
"Kuwait",414,"Human Development Index (HDI) [highest = 1]",4111,2012,0.8,"X","","7016"
"Kuwait",414,"Human Development Index (HDI) [highest = 1]",4111,2017,0.809,"X","","7016"
"Kuwait",414,"Human Development Index (HDI) [highest = 1]",4111,2018,0.808,"X","","7016"
"Kyrgyzstan",417,"Gross Domestic Product (GDP)",4112,1992,2.187282507E9,"X","","0"
"Kyrgyzstan",417,"Gross Domestic Product (GDP)",4112,1997,1.76735578E9,"X","","0"
"Kyrgyzstan",417,"Gross Domestic Product (GDP)",4112,2002,1.605696848E9,"X","","0"
"Kyrgyzstan",417,"Gross Domestic Product (GDP)",4112,2007,3.802570572E9,"X","","0"
"Kyrgyzstan",417,"Gross Domestic Product (GDP)",4112,2012,6.605136482E9,"X","","0"
"Kyrgyzstan",417,"Gross Domestic Product (GDP)",4112,2017,7.702938395E9,"X","","0"
"Kyrgyzstan",417,"Gross Domestic Product (GDP)",4112,2018,8.271106196E9,"X","","0"
"Kyrgyzstan",417,"GDP per capita",4458,1992,491.061899,"X","","0"
"Kyrgyzstan",417,"GDP per capita",4458,1997,375.582605,"X","","0"
"Kyrgyzstan",417,"GDP per capita",4458,2002,321.73864,"X","","0"
"Kyrgyzstan",417,"GDP per capita",4458,2007,732.712087,"X","","0"
"Kyrgyzstan",417,"GDP per capita",4458,2012,1180.730955,"X","","0"
"Kyrgyzstan",417,"GDP per capita",4458,2017,1274.241408,"X","","0"
"Kyrgyzstan",417,"GDP per capita",4458,2018,1319.570186,"X","","0"
"Kyrgyzstan",417,"Agriculture, value added (% GDP)",4113,1992,37.533663,"X","","0"
"Kyrgyzstan",417,"Agriculture, value added (% GDP)",4113,1997,41.178272,"X","","0"
"Kyrgyzstan",417,"Agriculture, value added (% GDP)",4113,2002,34.397067,"X","","0"
"Kyrgyzstan",417,"Agriculture, value added (% GDP)",4113,2007,26.87413,"X","","0"
"Kyrgyzstan",417,"Agriculture, value added (% GDP)",4113,2012,16.654212,"X","","0"
"Kyrgyzstan",417,"Agriculture, value added (% GDP)",4113,2017,12.514579,"X","","0"
"Kyrgyzstan",417,"Agriculture, value added (% GDP)",4113,2018,11.675286,"X","","0"
"Kyrgyzstan",417,"Agriculture, value added to GDP",4548,1992,8.209672485E8,"X","","7015"
"Kyrgyzstan",417,"Agriculture, value added to GDP",4548,1997,7.277665673E8,"X","","7015"
"Kyrgyzstan",417,"Agriculture, value added to GDP",4548,2002,5.523126215E8,"X","","7015"
"Kyrgyzstan",417,"Agriculture, value added to GDP",4548,2007,1.021907741E9,"X","","7015"
"Kyrgyzstan",417,"Agriculture, value added to GDP",4548,2012,1.100033464E9,"X","","7015"
"Kyrgyzstan",417,"Agriculture, value added to GDP",4548,2017,9.639903028E8,"X","","7015"
"Kyrgyzstan",417,"Agriculture, value added to GDP",4548,2018,9.427193205E8,"X","","7015"
"Kyrgyzstan",417,"Industry, value added to GDP",4546,1992,7.932193849E8,"X","","7015"
"Kyrgyzstan",417,"Industry, value added to GDP",4546,1997,3.726379367E8,"X","","7015"
"Kyrgyzstan",417,"Industry, value added to GDP",4546,2002,2.710654821E8,"X","","7015"
"Kyrgyzstan",417,"Industry, value added to GDP",4546,2007,5.282595977E8,"X","","7015"
"Kyrgyzstan",417,"Industry, value added to GDP",4546,2012,1.284347813E9,"X","","7015"
"Kyrgyzstan",417,"Industry, value added to GDP",4546,2017,1.889930267E9,"X","","7015"
"Kyrgyzstan",417,"Industry, value added to GDP",4546,2018,2.019997864E9,"X","","7015"
"Kyrgyzstan",417,"Services, value added to GDP",4547,1992,4.884691815E8,"X","","7015"
"Kyrgyzstan",417,"Services, value added to GDP",4547,1997,5.45389676E8,"X","","7015"
"Kyrgyzstan",417,"Services, value added to GDP",4547,2002,6.572308652E8,"X","","7015"
"Kyrgyzstan",417,"Services, value added to GDP",4547,2007,1.839160717E9,"X","","7015"
"Kyrgyzstan",417,"Services, value added to GDP",4547,2012,3.556971656E9,"X","","7015"
"Kyrgyzstan",417,"Services, value added to GDP",4547,2017,4.059861014E9,"X","","7015"
"Kyrgyzstan",417,"Services, value added to GDP",4547,2018,4.232276936E9,"X","","7015"
"Kyrgyzstan",417,"Human Development Index (HDI) [highest = 1]",4111,1992,0.601,"X","","7016"
"Kyrgyzstan",417,"Human Development Index (HDI) [highest = 1]",4111,1997,0.576,"X","","7016"
"Kyrgyzstan",417,"Human Development Index (HDI) [highest = 1]",4111,2002,0.604,"X","","7016"
"Kyrgyzstan",417,"Human Development Index (HDI) [highest = 1]",4111,2007,0.628,"X","","7016"
"Kyrgyzstan",417,"Human Development Index (HDI) [highest = 1]",4111,2012,0.649,"X","","7016"
"Kyrgyzstan",417,"Human Development Index (HDI) [highest = 1]",4111,2017,0.671,"X","","7016"
"Kyrgyzstan",417,"Human Development Index (HDI) [highest = 1]",4111,2018,0.674,"X","","7016"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,1972,1.41799339E8,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,1977,2.42114409E8,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,1982,4.78220949E8,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,1987,6.76701903E8,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,1992,1.228791031E9,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,1997,1.819883136E9,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,2002,1.906867796E9,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,2007,4.57000838E9,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,2012,1.019135507E10,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,2017,1.707117271E10,"X","","0"
"Lao People's Democratic Republic",418,"Gross Domestic Product (GDP)",4112,2018,1.8141664419E10,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,1972,49.914564,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,1977,77.20874,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,1982,140.601859,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,1987,173.283907,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,1992,272.92136,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,1997,359.908296,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,2002,346.875223,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,2007,768.096132,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,2012,1588.633919,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,2017,2457.379901,"X","","0"
"Lao People's Democratic Republic",418,"GDP per capita",4458,2018,2579.121946,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,1972,41.335386,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,1977,41.317664,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,1982,41.33754,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,1987,41.993465,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,1992,42.885406,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,1997,49.776467,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,2002,30.784993,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,2007,23.829803,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,2012,18.548485,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,2017,16.199682,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added (% GDP)",4113,2018,15.709489,"X","","0"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,1972,5.861330455E7,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,1977,1.000360182E8,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,1982,1.976847783E8,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,1987,2.841705749E8,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,1992,5.269720201E8,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,1997,9.058735254E8,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,2002,5.870291174E8,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,2007,1.089023973E9,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,2012,1.890341959E9,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,2017,2.730149279E9,"X","","7015"
"Lao People's Democratic Republic",418,"Agriculture, value added to GDP",4548,2018,2.820451802E9,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,1972,1.290217306E7,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,1977,2.204993397E7,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,1982,4.399001909E7,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,1987,6.429307977E7,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,1992,1.348252883E8,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,1997,3.886865433E8,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,2002,2.536172304E8,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,2007,9.31224738E8,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,2012,2.619226419E9,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,2017,3.389091312E9,"X","","7015"
"Lao People's Democratic Republic",418,"Industry, value added to GDP",4546,2018,3.667950998E9,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,1972,6.950990882E7,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,1977,1.187650848E8,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,1982,2.339841553E8,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,1987,3.182134775E8,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,1992,5.060186356E8,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,1997,9.960242033E8,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,2002,9.270198767E8,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,2007,1.997697309E9,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,2012,4.778569371E9,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,2017,8.81931788E9,"X","","7015"
"Lao People's Democratic Republic",418,"Services, value added to GDP",4547,2018,9.463660923E9,"X","","7015"
"Lao People's Democratic Republic",418,"Human Development Index (HDI) [highest = 1]",4111,1992,0.41,"X","","7016"
"Lao People's Democratic Republic",418,"Human Development Index (HDI) [highest = 1]",4111,1997,0.447,"X","","7016"
"Lao People's Democratic Republic",418,"Human Development Index (HDI) [highest = 1]",4111,2002,0.48,"X","","7016"
"Lao People's Democratic Republic",418,"Human Development Index (HDI) [highest = 1]",4111,2007,0.521,"X","","7016"
"Lao People's Democratic Republic",418,"Human Development Index (HDI) [highest = 1]",4111,2012,0.569,"X","","7016"
"Lao People's Democratic Republic",418,"Human Development Index (HDI) [highest = 1]",4111,2017,0.602,"X","","7016"
"Lao People's Democratic Republic",418,"Human Development Index (HDI) [highest = 1]",4111,2018,0.604,"X","","7016"
"Latvia",428,"Gross Domestic Product (GDP)",4112,1992,5.957142922E9,"X","","0"
"Latvia",428,"Gross Domestic Product (GDP)",4112,1997,6.5218461E9,"X","","0"
"Latvia",428,"Gross Domestic Product (GDP)",4112,2002,9.545091461E9,"X","","0"
"Latvia",428,"Gross Domestic Product (GDP)",4112,2007,3.10065931E10,"X","","0"
"Latvia",428,"Gross Domestic Product (GDP)",4112,2012,2.8330631643E10,"X","","0"
"Latvia",428,"Gross Domestic Product (GDP)",4112,2017,3.0458760986E10,"X","","0"
"Latvia",428,"Gross Domestic Product (GDP)",4112,2018,3.4416012859E10,"X","","0"
"Latvia",428,"GDP per capita",4458,1992,2267.509005,"X","","0"
"Latvia",428,"GDP per capita",4458,1997,2653.040137,"X","","0"
"Latvia",428,"GDP per capita",4458,2002,4085.70217,"X","","0"
"Latvia",428,"GDP per capita",4458,2007,14054.779299,"X","","0"
"Latvia",428,"GDP per capita",4458,2012,13635.782216,"X","","0"
"Latvia",428,"GDP per capita",4458,2017,15527.246924,"X","","0"
"Latvia",428,"GDP per capita",4458,2018,17837.899634,"X","","0"
"Latvia",428,"Agriculture, value added (% GDP)",4113,1992,16.174599,"X","","0"
"Latvia",428,"Agriculture, value added (% GDP)",4113,1997,4.971524,"X","","0"
"Latvia",428,"Agriculture, value added (% GDP)",4113,2002,4.504121,"X","","0"
"Latvia",428,"Agriculture, value added (% GDP)",4113,2007,3.284691,"X","","0"
"Latvia",428,"Agriculture, value added (% GDP)",4113,2012,3.205058,"X","","0"
"Latvia",428,"Agriculture, value added (% GDP)",4113,2017,3.552821,"X","","0"
"Latvia",428,"Agriculture, value added (% GDP)",4113,2018,3.595099,"X","","0"
"Latvia",428,"Agriculture, value added to GDP",4548,1992,9.408369654E8,"X","","7015"
"Latvia",428,"Agriculture, value added to GDP",4548,1997,3.171492022E8,"X","","7015"
"Latvia",428,"Agriculture, value added to GDP",4548,2002,4.230659717E8,"X","","7015"
"Latvia",428,"Agriculture, value added to GDP",4548,2007,9.829689978E8,"X","","7015"
"Latvia",428,"Agriculture, value added to GDP",4548,2012,8.808403976E8,"X","","7015"
"Latvia",428,"Agriculture, value added to GDP",4548,2017,1.050417097E9,"X","","7015"
"Latvia",428,"Agriculture, value added to GDP",4548,2018,1.22601501E9,"X","","7015"
"Latvia",428,"Industry, value added to GDP",4546,1992,1.82355454E9,"X","","7015"
"Latvia",428,"Industry, value added to GDP",4546,1997,1.477110317E9,"X","","7015"
"Latvia",428,"Industry, value added to GDP",4546,2002,1.852776389E9,"X","","7015"
"Latvia",428,"Industry, value added to GDP",4546,2007,5.988917356E9,"X","","7015"
"Latvia",428,"Industry, value added to GDP",4546,2012,5.018429873E9,"X","","7015"
"Latvia",428,"Industry, value added to GDP",4546,2017,4.878728114E9,"X","","7015"
"Latvia",428,"Industry, value added to GDP",4546,2018,5.709814674E9,"X","","7015"
"Latvia",428,"Services, value added to GDP",4547,1992,2.772341513E9,"X","","7015"
"Latvia",428,"Services, value added to GDP",4547,1997,3.985528391E9,"X","","7015"
"Latvia",428,"Services, value added to GDP",4547,2002,6.313697899E9,"X","","7015"
"Latvia",428,"Services, value added to GDP",4547,2007,2.0477742692E10,"X","","7015"
"Latvia",428,"Services, value added to GDP",4547,2012,1.9036542072E10,"X","","7015"
"Latvia",428,"Services, value added to GDP",4547,2017,2.0490905028E10,"X","","7015"
"Latvia",428,"Services, value added to GDP",4547,2018,2.2954910751E10,"X","","7015"
"Latvia",428,"Human Development Index (HDI) [highest = 1]",4111,1992,0.671,"X","","7016"
"Latvia",428,"Human Development Index (HDI) [highest = 1]",4111,1997,0.692,"X","","7016"
"Latvia",428,"Human Development Index (HDI) [highest = 1]",4111,2002,0.76,"X","","7016"
"Latvia",428,"Human Development Index (HDI) [highest = 1]",4111,2007,0.818,"X","","7016"
"Latvia",428,"Human Development Index (HDI) [highest = 1]",4111,2012,0.825,"X","","7016"
"Latvia",428,"Human Development Index (HDI) [highest = 1]",4111,2017,0.849,"X","","7016"
"Latvia",428,"Human Development Index (HDI) [highest = 1]",4111,2018,0.854,"X","","7016"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,1972,2.788620191E9,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,1977,3.572083752E9,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,1982,3.550854622E9,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,1987,2.180269236E9,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,1992,5.734175736E9,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,1997,1.5595116149E10,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,2002,1.8712361081E10,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,2007,2.4827355015E10,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,2012,4.4035991746E10,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,2017,5.3140638269E10,"X","","0"
"Lebanon",422,"Gross Domestic Product (GDP)",4112,2018,5.4961275742E10,"X","","0"
"Lebanon",422,"GDP per capita",4458,1972,1153.879176,"X","","0"
"Lebanon",422,"GDP per capita",4458,1977,1370.598945,"X","","0"
"Lebanon",422,"GDP per capita",4458,1982,1348.967442,"X","","0"
"Lebanon",422,"GDP per capita",4458,1987,815.916198,"X","","0"
"Lebanon",422,"GDP per capita",4458,1992,2032.053919,"X","","0"
"Lebanon",422,"GDP per capita",4458,1997,5042.605952,"X","","0"
"Lebanon",422,"GDP per capita",4458,2002,5311.730597,"X","","0"
"Lebanon",422,"GDP per capita",4458,2007,6086.799491,"X","","0"
"Lebanon",422,"GDP per capita",4458,2012,8996.560852,"X","","0"
"Lebanon",422,"GDP per capita",4458,2017,8778.471832,"X","","0"
"Lebanon",422,"GDP per capita",4458,2018,9257.297212,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,1972,4.080298,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,1977,3.690875,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,1982,3.692507,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,1987,3.67537,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,1992,4.38914,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,1997,4.605628,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,2002,4.098596,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,2007,4.892767,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,2012,3.762977,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,2017,2.93345,"X","","0"
"Lebanon",422,"Agriculture, value added (% GDP)",4113,2018,3.235901,"X","","0"
"Lebanon",422,"Agriculture, value added to GDP",4548,1972,1.137840223E8,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,1977,1.318411334E8,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,1982,1.311155479E8,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,1987,8.013296131E7,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,1992,2.516809899E8,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,1997,7.182530002E8,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,2002,7.669440388E8,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,2007,1.209718076E9,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,2012,1.638974991E9,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,2017,1.561537081E9,"X","","7015"
"Lebanon",422,"Agriculture, value added to GDP",4548,2018,1.738336096E9,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,1972,3.806048395E8,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,1977,4.321079195E8,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,1982,4.297236305E8,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,1987,2.637595657E8,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,1992,9.161082548E8,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,1997,2.064341775E9,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,2002,2.077290172E9,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,2007,3.006218242E9,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,2012,5.792395777E9,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,2017,6.642744202E9,"X","","7015"
"Lebanon",422,"Industry, value added to GDP",4546,2018,7.265425314E9,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,1972,2.154245243E9,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,1977,2.97090294E9,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,1982,3.003632908E9,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,1987,1.845741898E9,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,1992,4.29318386E9,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,1997,1.2189921428E10,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,2002,1.5427021428E10,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,2007,1.8461261692E10,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,2012,3.337335025E10,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,2017,4.166194089E10,"X","","7015"
"Lebanon",422,"Services, value added to GDP",4547,2018,4.3545581975E10,"X","","7015"
"Lebanon",422,"Human Development Index (HDI) [highest = 1]",4111,2007,0.736,"X","","7016"
"Lebanon",422,"Human Development Index (HDI) [highest = 1]",4111,2012,0.744,"X","","7016"
"Lebanon",422,"Human Development Index (HDI) [highest = 1]",4111,2017,0.732,"X","","7016"
"Lebanon",422,"Human Development Index (HDI) [highest = 1]",4111,2018,0.73,"X","","7016"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,1962,4.1859163E7,"X","","6686"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,1967,5.9260815E7,"X","","6686"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,1972,9.0367545E7,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,1977,2.0974243E8,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,1982,3.85984591E8,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,1987,4.15775774E8,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,1992,7.85109993E8,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,1997,9.74017247E8,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,2002,7.00042059E8,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,2007,1.702788726E9,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,2012,2.526810358E9,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,2017,2.40348882E9,"X","","0"
"Lesotho",426,"Gross Domestic Product (GDP)",4112,2018,2.574528313E9,"X","","0"
"Lesotho",426,"GDP per capita",4458,1972,89.777876,"X","","0"
"Lesotho",426,"GDP per capita",4458,1977,185.233941,"X","","0"
"Lesotho",426,"GDP per capita",4458,1982,299.66308,"X","","0"
"Lesotho",426,"GDP per capita",4458,1987,291.450418,"X","","0"
"Lesotho",426,"GDP per capita",4458,1992,503.581432,"X","","0"
"Lesotho",426,"GDP per capita",4458,1997,575.288533,"X","","0"
"Lesotho",426,"GDP per capita",4458,2002,393.503601,"X","","0"
"Lesotho",426,"GDP per capita",4458,2007,918.545265,"X","","0"
"Lesotho",426,"GDP per capita",4458,2012,1281.625455,"X","","0"
"Lesotho",426,"GDP per capita",4458,2017,1154.64483,"X","","0"
"Lesotho",426,"GDP per capita",4458,2018,1162.716412,"X","","0"
"Lesotho",426,"Agriculture, value added (% GDP)",4113,1962,94.85,"X","","6686"
"Lesotho",426,"Agriculture, value added (% GDP)",4113,1967,48.56,"X","","6686"
"Lesotho",426,"Agriculture, value added (% GDP)",4113,1972,21.94432,"X","","0"
"Lesotho",426,"Agriculture, value added (% GDP)",4113,1977,19.397285,"X","","0"
